temperature,avg_cost,max_cost,min_cost
1,2.13545,2.25874,1.97254
0.95,1.9767,2.11837,1.93087
0.9025,2.05156,2.22335,1.89001
0.857375,2.11192,2.20859,2.04192
0.814506,2.37696,2.47962,2.20859
0.773781,2.34225,2.47962,2.2721
0.735092,2.3921,2.50127,2.29293
0.698337,2.6471,2.81377,2.41793
0.66342,2.70252,2.81377,2.6471
0.630249,2.54319,2.73043,2.50288
0.598737,2.5135,2.60725,2.44059
0.5688,2.5333,2.64892,2.4416
0.54036,2.43955,2.46263,2.39993
0.513342,2.52779,2.692,2.46263
0.487675,2.59075,2.67117,2.52534
0.463291,2.73284,2.85867,2.52534
0.440127,2.58784,2.65034,2.52534
0.41812,2.66409,2.817,2.58784
0.397214,2.67075,2.83784,2.6295
0.377354,2.55659,2.65034,2.42117
0.358486,2.20376,2.40054,2.13011
0.340562,2.14344,2.15094,2.13011
0.323534,2.14307,2.17198,2.10928
0.307357,2.29573,2.35948,2.13031
0.291989,2.28781,2.38031,2.15115
0.27739,2.36031,2.46365,2.27615
0.26352,2.45656,2.52615,2.38031
0.250344,2.48948,2.54698,2.48448
0.237827,2.62323,2.65115,2.48448
0.225936,2.54948,2.67198,2.48448
0.214639,2.62698,2.65115,2.54698
0.203907,2.61448,2.63031,2.58865
0.193711,2.53156,2.63031,2.44281
0.184026,2.46656,2.54698,2.44281
0.174825,2.43115,2.44281,2.42198
0.166083,2.48948,2.60948,2.42198
0.157779,2.4599,2.67198,2.44281
0.14989,2.70448,2.73448,2.67198
0.142396,2.5899,2.71365,2.48448
0.135276,2.56448,2.63031,2.52615
0.128512,2.54906,2.58865,2.52615
0.122087,2.56448,2.58865,2.52615
0.115982,2.5324,2.56781,2.50531
0.110183,2.51656,2.54698,2.50531
0.104674,2.5449,2.60948,2.48448
0.0994403,2.4789,2.50552,2.31842
0.0944682,2.49759,2.52675,2.33925
0.0897448,2.46847,2.54759,2.38173
0.0852576,2.33131,2.38173,2.2984
0.0809947,2.28631,2.31923,2.25673
0.076945,2.21487,2.31923,2.15317
0.0730977,2.16837,2.19504,2.15337
0.0694428,2.16851,2.21608,2.15337
0.0659707,2.16274,2.21608,2.11191
0.0626722,2.12816,2.17441,2.09108
0.0595386,2.16066,2.17441,2.09108
0.0565616,2.18906,2.23691,2.05022
0.0537335,2.0298,2.05022,2.00855
0.0510469,2.00751,2.00876,1.98792
0.0484945,1.99251,2.00876,1.96709
0.0460698,1.98126,1.98792,1.94626
0.0437663,1.94126,1.94626,1.92542
0.041578,1.90376,1.94626,1.88376
0.0394991,1.91043,1.92542,1.90459
0.0375241,1.90562,1.94646,1.88396
0.0356479,1.75658,1.86312,1.65499
0.0338655,1.58015,1.67583,1.50936
0.0321723,1.5852,1.5927,1.57186
0.0305636,1.48777,1.5927,1.36373
0.0290355,1.35081,1.4054,1.3429
0.0275837,1.33331,1.36373,1.32206
0.0262045,1.34673,1.36393,1.3429
0.0248943,1.33284,1.36414,1.30143
0.0236496,1.31414,1.36414,1.2808
0.0224671,1.30497,1.32247,1.2808
0.0213437,1.3133,1.3433,1.30164
0.0202765,1.31174,1.3433,1.23934
0.0192627,1.31017,1.32267,1.23934
0.0182996,1.28976,1.36434,1.28101
0.0173846,1.35267,1.36434,1.32267
0.0165154,1.33726,1.34351,1.32267
0.0156896,1.30823,1.32267,1.30184
0.0149051,1.29054,1.30224,1.28141
0.0141599,1.25933,1.28141,1.21891
0.0134519,1.24808,1.26058,1.21891
0.0127793,1.16766,1.23974,1.11474
0.0121403,1.13558,1.13558,1.13558
0.0115333,1.13266,1.13558,1.11474
0.0109566,1.09356,1.11474,1.07308
0.0104088,1.10161,1.11495,1.09411
0.00988836,1.08286,1.09411,1.07328
0.00939395,1.10703,1.15661,1.07328
0.00892425,1.13181,1.15682,1.05265
0.00847804,1.06282,1.07368,1.05265
0.00805413,1.03118,1.05285,1.01118
0.00765143,1.01493,1.03202,1.01118
0.00726886,0.999518,1.01118,0.990351
0.00690541,0.990351,0.990351,0.990351
0.00656014,0.992434,1.01118,0.990351
0.00623214,1.01118,1.01118,1.01118
0.00592053,0.991601,1.01118,0.969518
0.0056245,0.981184,0.990351,0.969518
0.00534328,0.988268,0.990351,0.969518
0.00507611,0.969518,0.969518,0.969518
