iteration,temp,current_cost,best_cost
100,0.995,0.987032,0.987032
200,0.985075,1.04911,0.987032
300,0.975249,1.05205,0.987032
400,0.965521,0.994385,0.987032
500,0.95589,1.18503,0.987032
600,0.946355,1.61074,0.987032
700,0.936915,2.03498,0.987032
800,0.927569,2.09706,0.987032
900,0.918316,2.28035,0.987032
1000,0.909156,2.58338,0.987032
1100,0.900087,2.64398,0.987032
1200,0.891109,2.22268,0.987032
1300,0.88222,1.85905,0.987032
1400,0.87342,1.61809,0.987032
1500,0.864708,1.92259,0.987032
1600,0.856082,2.22857,0.987032
1700,0.847543,2.16943,0.987032
1800,0.839089,1.80579,0.987032
1900,0.830719,1.93142,0.987032
2000,0.822432,1.80873,0.987032
2100,0.814229,1.80873,0.987032
2200,0.806107,1.80873,0.987032
2300,0.798066,2.23445,0.987032
2400,0.790105,1.99349,0.987032
2500,0.782224,2.11471,0.987032
2600,0.774421,1.99496,0.987032
2700,0.766696,2.23886,0.987032
2800,0.759048,1.99791,0.987032
2900,0.751477,1.75695,0.987032
3000,0.743981,1.63427,0.987032
3100,0.73656,1.69635,0.987032
3200,0.729212,1.87963,0.987032
3300,0.721939,1.51747,0.987032
3400,0.714737,2.36595,0.987032
3500,0.707608,2.12353,0.987032
3600,0.700549,2.48717,0.987032
3700,0.693561,1.57807,0.987032
3800,0.686643,1.57955,0.987032
3900,0.679794,1.64162,0.987032
4000,0.673013,1.88405,0.987032
4100,0.6663,1.88699,0.987032
4200,0.659653,1.70517,0.987032
4300,0.653073,1.46422,0.987032
4400,0.646559,1.82785,0.987032
4500,0.640109,1.52482,0.987032
4600,0.633724,1.343,0.987032
4700,0.627403,1.343,0.987032
4800,0.621145,1.03997,0.987032
4900,0.614949,1.03997,0.987032
5000,0.608815,1.10058,0.987032
5100,0.602742,1.5869,0.987032
5200,0.596729,1.83079,0.987032
5300,0.590777,1.34742,0.987032
5400,0.584884,1.46863,0.987032
5500,0.57905,1.71399,0.987032
5600,0.573274,1.71399,0.987032
5700,0.567555,1.89728,0.987032
5800,0.561894,1.53365,0.987032
5900,0.556289,1.89728,0.987032
6000,0.55074,1.35036,0.987032
6100,0.545246,1.47451,0.987032
6200,0.539808,1.53659,0.987032
6300,0.534423,1.83962,0.987032
6400,0.529092,1.41684,0.987032
6500,0.523814,1.6016,0.987032
6600,0.518589,1.66221,0.987032
6700,0.513416,2.5713,0.987032
6800,0.508295,1.8455,0.987032
6900,0.503225,2.26974,0.987032
7000,0.498205,2.03026,0.987032
7100,0.493236,1.66662,0.987032
7200,0.488316,2.57571,0.987032
7300,0.483445,1.84991,0.987032
7400,0.478622,1.91199,0.987032
7500,0.473848,1.66956,0.987032
7600,0.469121,2.15588,0.987032
7700,0.464442,2.09528,0.987032
7800,0.459809,1.67103,0.987032
7900,0.455222,1.6119,0.987032
8000,0.450682,1.49363,0.987032
8100,0.446186,1.37242,0.987032
8200,0.441735,1.37242,0.987032
8300,0.437329,1.49363,0.987032
8400,0.432967,1.73605,0.987032
8500,0.428648,1.37242,0.987032
8600,0.424372,1.97848,0.987032
8700,0.420139,1.5557,0.987032
8800,0.415948,1.43743,0.987032
8900,0.411799,1.3783,0.987032
9000,0.407691,1.31769,0.987032
9100,0.403625,1.56159,0.987032
9200,0.399598,1.13587,0.987032
9300,0.395612,1.26003,0.987032
9400,0.391666,1.07968,0.987032
9500,0.387759,1.07968,0.987032
9600,0.383891,1.08115,0.987032
9700,0.380062,1.08115,0.987032
9800,0.376271,1.14323,0.987032
9900,0.372518,1.08703,0.987032
10000,0.368802,1.08703,0.987032
10100,0.365123,1.39006,0.987032
10200,0.361481,1.38859,0.987032
10300,0.357875,1.57188,0.987032
10400,0.354305,1.39153,0.987032
10500,0.350771,1.39153,0.987032
10600,0.347272,1.57482,0.987032
10700,0.343808,1.57776,0.987032
10800,0.340379,2.00201,0.987032
10900,0.336983,1.69898,0.987032
11000,0.333622,1.51863,0.987032
11100,0.330294,1.45802,0.987032
11200,0.326999,1.39742,0.987032
11300,0.323738,1.09586,0.987032
11400,0.320508,1.64278,0.987032
11500,0.317311,1.33975,0.987032
11600,0.314146,1.16087,0.987032
11700,0.311012,1.88962,0.987032
11800,0.30791,1.46537,0.987032
11900,0.304839,1.64866,0.987032
12000,0.301798,1.64866,0.987032
12100,0.298788,1.58953,0.987032
12200,0.295807,1.95316,0.987032
12300,0.292856,1.35004,0.987032
12400,0.289935,1.41065,0.987032
12500,0.287043,1.41212,0.987032
12600,0.28418,1.53333,0.987032
12700,0.281345,1.89991,0.987032
12800,0.278539,1.96199,0.987032
12900,0.27576,1.96346,0.987032
13000,0.27301,1.96199,0.987032
13100,0.270286,1.96346,0.987032
13200,0.26759,1.90432,0.987032
13300,0.264921,1.6619,0.987032
13400,0.262278,1.7225,0.987032
13500,0.259662,1.78311,0.987032
13600,0.257072,1.96346,0.987032
13700,0.254508,1.84078,0.987032
13800,0.251969,2.50744,0.987032
13900,0.249456,2.26649,0.987032
14000,0.246967,2.08614,0.987032
14100,0.244504,1.60129,0.987032
14200,0.242065,1.7225,0.987032
14300,0.23965,1.60129,0.987032
14400,0.23726,1.90432,0.987032
14500,0.234893,1.60276,0.987032
14600,0.23255,1.54363,0.987032
14700,0.23023,1.66484,0.987032
14800,0.227934,1.96787,0.987032
14900,0.22566,1.90873,0.987032
15000,0.223409,1.5451,0.987032
15100,0.221181,1.30414,0.987032
15200,0.218974,1.66778,0.987032
15300,0.21679,1.72986,0.987032
15400,0.214628,1.72986,0.987032
15500,0.212487,1.24648,0.987032
15600,0.210367,1.12821,0.987032
15700,0.208269,1.12821,0.987032
15800,0.206191,1.12821,0.987032
15900,0.204135,1.37063,0.987032
16000,0.202098,1.67513,0.987032
16100,0.200082,1.31444,0.987032
16200,0.198087,1.43712,0.987032
16300,0.196111,1.13556,0.987032
16400,0.194154,1.31738,0.987032
16500,0.192218,1.19617,0.987032
16600,0.1903,1.13556,0.987032
16700,0.188402,1.13703,0.987032
16800,0.186523,1.25824,0.987032
