iteration,temp,current_cost,best_cost
100,0.995,1.39363,1.32861
200,0.985075,1.6537,1.32861
300,0.975249,1.5369,1.17179
400,0.965521,1.78079,1.17179
500,0.95589,1.96408,1.17179
600,0.946355,1.54131,1.17179
700,0.936915,1.78226,1.17179
800,0.927569,1.90495,1.17179
900,0.918316,1.7246,1.17179
1000,0.909156,2.3336,1.17179
1100,0.900087,2.15325,1.17179
1200,0.891109,2.21533,1.17179
1300,0.88222,1.85169,1.17179
1400,0.87342,1.97438,1.17179
1500,0.864708,1.97585,1.17179
1600,0.856082,1.79403,1.17179
1700,0.847543,2.03645,1.17179
1800,0.839089,2.03645,1.17179
1900,0.830719,1.67429,1.17179
2000,0.822432,1.43627,1.17179
2100,0.814229,1.68164,1.17179
2200,0.806107,1.92406,1.17179
2300,0.798066,1.56484,1.17179
2400,0.790105,1.20267,1.17179
2500,0.782224,1.20267,1.08146
2600,0.774421,1.44804,1.08146
2700,0.766696,1.38743,1.08146
2800,0.759048,1.81315,1.08146
2900,0.751477,1.14648,1.08146
3000,0.743981,1.02527,1.02527
3100,0.73656,1.02674,1.02527
3200,0.729212,1.02674,1.02527
3300,0.721939,1.02674,1.02527
3400,0.714737,1.08734,1.02527
3500,0.707608,1.08587,1.02527
3600,0.700549,1.3889,1.02527
3700,0.693561,1.08587,1.02527
3800,0.686643,1.6328,1.02527
3900,0.679794,1.08881,1.02527
4000,0.673013,1.2115,1.02527
4100,0.6663,1.02968,1.02527
4200,0.659653,1.2115,1.02527
4300,0.653073,1.03262,1.02527
4400,0.646559,1.15383,1.02527
4500,0.640109,1.03115,1.02527
4600,0.633724,1.33565,1.02527
4700,0.627403,1.64015,1.02527
4800,0.621145,1.15677,1.02527
4900,0.614949,1.03703,1.02527
5000,0.608815,1.03703,1.02527
5100,0.602742,1.03703,1.02527
5200,0.596729,1.03997,1.02527
5300,0.590777,1.04291,1.02527
5400,0.584884,1.34889,1.02527
5500,0.57905,1.59131,1.02527
5600,0.573274,1.89728,1.02527
5700,0.567555,1.53512,1.02527
5800,0.561894,1.53659,1.02527
5900,0.556289,1.83962,1.02527
6000,0.55074,1.90169,1.02527
6100,0.545246,1.2971,1.02527
6200,0.539808,1.47892,1.02527
6300,0.534423,1.1197,1.02527
6400,0.529092,1.24238,1.02527
6500,0.523814,1.12117,1.02527
6600,0.518589,1.06203,1.02527
6700,0.513416,1.18619,1.02527
6800,0.508295,1.48922,1.02527
6900,0.503225,1.61337,1.02527
7000,0.498205,1.25267,1.02527
7100,0.493236,1.73899,1.02527
7200,0.488316,1.85873,1.02527
7300,0.483445,1.79813,1.02527
7400,0.478622,1.92081,1.02527
7500,0.473848,1.92228,1.02527
7600,0.469121,2.1041,1.02527
7700,0.464442,1.6828,1.02527
7800,0.459809,2.53422,1.02527
7900,0.455222,2.35388,1.02527
8000,0.450682,2.65838,1.02527
8100,0.446186,2.05232,1.02527
8200,0.441735,2.35535,1.02527
8300,0.437329,2.23266,1.02527
8400,0.432967,1.92963,1.02527
8500,0.428648,2.35388,1.02527
8600,0.424372,2.71898,1.02527
8700,0.420139,2.8402,1.02527
8800,0.415948,2.8402,1.02527
8900,0.411799,2.8402,1.02527
9000,0.407691,2.84167,1.02527
9100,0.403625,2.54011,1.02527
9200,0.399598,2.35976,1.02527
9300,0.395612,1.87785,1.02527
9400,0.391666,2.24149,1.02527
9500,0.387759,1.93846,1.02527
9600,0.383891,2.3627,1.02527
9700,0.380062,2.12028,1.02527
9800,0.376271,2.60512,1.02527
9900,0.372518,2.48391,1.02527
10000,0.368802,2.90816,1.02527
10100,0.365123,2.42331,1.02527
10200,0.361481,2.12175,1.02527
10300,0.357875,2.18235,1.02527
10400,0.354305,2.12322,1.02527
10500,0.350771,2.72928,1.02527
10600,0.347272,2.36564,1.02527
10700,0.343808,1.94287,1.02527
10800,0.340379,1.39889,1.02527
10900,0.336983,1.45949,1.02527
11000,0.333622,1.76252,1.02527
11100,0.330294,1.52157,1.02527
11200,0.326999,1.46096,1.02527
11300,0.323738,1.64425,1.02527
11400,0.320508,2.06849,1.02527
11500,0.317311,2.31092,1.02527
11600,0.314146,2.19265,1.02527
11700,0.311012,2.49568,1.02527
11800,0.30791,1.82901,1.02527
11900,0.304839,2.0123,1.02527
12000,0.301798,2.07291,1.02527
12100,0.298788,2.37888,1.02527
12200,0.295807,2.07438,1.02527
12300,0.292856,2.07438,1.02527
12400,0.289935,2.13645,1.02527
12500,0.287043,1.59247,1.02527
12600,0.28418,2.01671,1.02527
12700,0.281345,1.77576,1.02527
12800,0.278539,2.14234,1.02527
12900,0.27576,2.20441,1.02527
13000,0.27301,2.81047,1.02527
13100,0.270286,2.87108,1.02527
13200,0.26759,2.68926,1.02527
13300,0.264921,2.62865,1.02527
13400,0.262278,2.86961,1.02527
13500,0.259662,2.98935,1.02527
13600,0.257072,3.35299,1.02527
13700,0.254508,2.809,1.02527
13800,0.251969,2.44537,1.02527
13900,0.249456,2.38476,1.02527
14000,0.246967,1.96199,1.02527
14100,0.244504,2.20588,1.02527
14200,0.242065,2.75722,1.02527
14300,0.23965,2.87843,1.02527
14400,0.23726,3.12086,1.02527
14500,0.234893,3.24354,1.02527
14600,0.23255,3.1844,1.02527
14700,0.23023,3.72839,1.02527
14800,0.227934,3.24354,1.02527
14900,0.22566,3.36475,1.02527
15000,0.223409,2.94051,1.02527
15100,0.221181,2.8193,1.02527
15200,0.218974,1.9102,1.02527
15300,0.21679,1.8496,1.02527
15400,0.214628,1.8496,1.02527
15500,0.212487,1.78899,1.02527
15600,0.210367,2.03142,1.02527
15700,0.208269,1.60865,1.02527
15800,0.206191,1.42683,1.02527
15900,0.204135,1.66925,1.02527
16000,0.202098,1.4889,1.02527
16100,0.200082,1.49184,1.02527
16200,0.198087,1.61306,1.02527
16300,0.196111,1.12968,1.02527
16400,0.194154,1.18881,1.02527
16500,0.192218,1.12821,1.02527
16600,0.1903,1.12821,1.02527
16700,0.188402,1.18881,1.02527
16800,0.186523,1.18881,1.02527
16900,0.184662,1.12674,1.02527
17000,0.18282,1.18734,1.02527
17100,0.180997,1.18881,1.02527
17200,0.179191,1.19323,1.02527
17300,0.177404,1.49479,1.02527
17400,0.175634,1.85989,1.02527
17500,0.173882,1.37504,1.02527
17600,0.172148,1.9205,1.02527
17700,0.170431,1.67807,1.02527
17800,0.168731,1.86136,1.02527
17900,0.167047,1.80076,1.02527
18000,0.165381,1.61894,1.02527
18100,0.163731,1.61894,1.02527
18200,0.162098,1.55833,1.02527
18300,0.160481,1.62041,1.02527
18400,0.158881,1.62041,1.02527
18500,0.157296,1.74309,1.02527
18600,0.155727,1.37946,1.02527
18700,0.154173,1.44153,1.02527
