iteration,temp,current_cost,best_cost
100,0.995,1.04764,0.98262
200,0.985075,0.991444,0.98262
300,0.975249,1.05352,0.98262
400,0.965521,1.0594,0.98262
500,0.95589,1.06234,0.98262
600,0.946355,1.12736,0.98262
700,0.936915,1.18944,0.98262
800,0.927569,1.00762,0.98262
900,0.918316,1.07411,0.98262
1000,0.909156,1.44069,0.98262
1100,0.900087,1.38008,0.98262
1200,0.891109,1.20267,0.98262
1300,0.88222,1.50717,0.98262
1400,0.87342,1.50717,0.98262
1500,0.864708,1.69193,0.98262
1600,0.856082,2.05557,0.98262
1700,0.847543,2.47981,0.98262
1800,0.839089,1.87228,0.98262
1900,0.830719,1.57072,0.98262
2000,0.822432,1.3889,0.98262
2100,0.814229,2.42068,0.98262
2200,0.806107,2.18119,0.98262
2300,0.798066,2.42656,0.98262
2400,0.790105,1.94318,0.98262
2500,0.782224,1.64162,0.98262
2600,0.774421,1.64015,0.98262
2700,0.766696,1.88552,0.98262
2800,0.759048,1.88405,0.98262
2900,0.751477,1.33859,0.98262
3000,0.743981,1.27799,0.98262
3100,0.73656,1.46127,0.98262
3200,0.729212,1.0385,0.98262
3300,0.721939,1.0385,0.98262
3400,0.714737,1.09911,0.98262
3500,0.707608,1.22179,0.98262
3600,0.700549,1.10352,0.98262
3700,0.693561,1.04439,0.98262
3800,0.686643,1.04586,0.98262
3900,0.679794,1.10793,0.98262
4000,0.673013,1.17001,0.98262
4100,0.6663,1.29269,0.98262
4200,0.659653,1.23356,0.98262
4300,0.653073,1.35477,0.98262
4400,0.646559,1.47598,0.98262
4500,0.640109,1.11381,0.98262
4600,0.633724,1.23503,0.98262
4700,0.627403,1.11381,0.98262
4800,0.621145,1.11381,0.98262
4900,0.614949,1.17442,0.98262
5000,0.608815,1.35624,0.98262
5100,0.602742,1.53806,0.98262
5200,0.596729,1.47598,0.98262
5300,0.590777,1.2971,0.98262
5400,0.584884,1.35771,0.98262
5500,0.57905,1.29857,0.98262
5600,0.573274,2.20914,0.98262
5700,0.567555,2.39389,0.98262
5800,0.561894,2.63779,0.98262
5900,0.556289,1.73017,0.98262
6000,0.55074,1.24532,0.98262
6100,0.545246,1.18471,0.98262
6200,0.539808,1.79078,0.98262
6300,0.534423,2.39831,0.98262
6400,0.529092,1.6725,0.98262
6500,0.523814,1.42861,0.98262
6600,0.518589,1.49069,0.98262
6700,0.513416,1.6119,0.98262
6800,0.508295,2.39978,0.98262
6900,0.503225,1.9164,0.98262
7000,0.498205,2.2209,0.98262
7100,0.493236,2.16324,0.98262
7200,0.488316,1.74046,0.98262
7300,0.483445,1.86168,0.98262
7400,0.478622,1.80254,0.98262
7500,0.473848,1.6828,0.98262
7600,0.469121,1.98583,0.98262
7700,0.464442,1.44037,0.98262
7800,0.459809,1.13734,0.98262
7900,0.455222,1.07821,0.98262
8000,0.450682,1.07821,0.98262
8100,0.446186,1.07821,0.98262
8200,0.441735,1.07821,0.98262
8300,0.437329,1.07821,0.98262
8400,0.432967,1.07968,0.98262
8500,0.428648,1.14176,0.98262
8600,0.424372,1.08409,0.98262
8700,0.420139,1.08703,0.98262
8800,0.415948,1.0885,0.98262
8900,0.411799,1.33093,0.98262
9000,0.407691,1.14911,0.98262
9100,0.403625,1.26885,0.98262
9200,0.399598,1.45361,0.98262
9300,0.395612,1.21119,0.98262
9400,0.391666,1.27179,0.98262
9500,0.387759,1.45214,0.98262
9600,0.383891,1.393,0.98262
9700,0.380062,1.39447,0.98262
9800,0.376271,1.09144,0.98262
9900,0.372518,1.45655,0.98262
10000,0.368802,1.09586,0.98262
10100,0.365123,1.09586,0.98262
10200,0.361481,1.15646,0.98262
10300,0.357875,1.09586,0.98262
10400,0.354305,1.45949,0.98262
10500,0.350771,1.76105,0.98262
10600,0.347272,1.70045,0.98262
10700,0.343808,1.51863,0.98262
10800,0.340379,1.45655,0.98262
10900,0.336983,1.63984,0.98262
11000,0.333622,1.51863,0.98262
11100,0.330294,1.39594,0.98262
11200,0.326999,1.21266,0.98262
11300,0.323738,1.21266,0.98262
11400,0.320508,1.09439,0.98262
11500,0.317311,1.2156,0.98262
11600,0.314146,1.2762,0.98262
11700,0.311012,1.09439,0.98262
11800,0.30791,1.15499,0.98262
11900,0.304839,1.51863,0.98262
12000,0.301798,2.1291,0.98262
12100,0.298788,1.4639,0.98262
12200,0.295807,1.28209,0.98262
12300,0.292856,1.34416,0.98262
12400,0.289935,1.16234,0.98262
12500,0.287043,1.40624,0.98262
12600,0.28418,1.28797,0.98262
12700,0.281345,1.71368,0.98262
12800,0.278539,1.29091,0.98262
12900,0.27576,1.10909,0.98262
13000,0.27301,1.17117,0.98262
13100,0.270286,1.1697,0.98262
13200,0.26759,1.2303,0.98262
13300,0.264921,1.17117,0.98262
13400,0.262278,1.23177,0.98262
13500,0.259662,1.17411,0.98262
13600,0.257072,1.17411,0.98262
13700,0.254508,1.1135,0.98262
13800,0.251969,1.23471,0.98262
13900,0.249456,1.1135,0.98262
14000,0.246967,1.17411,0.98262
14100,0.244504,1.47714,0.98262
14200,0.242065,1.11497,0.98262
14300,0.23965,1.17558,0.98262
14400,0.23726,1.29679,0.98262
14500,0.234893,1.418,0.98262
14600,0.23255,1.17411,0.98262
14700,0.23023,1.17705,0.98262
14800,0.227934,1.23766,0.98262
14900,0.22566,1.17999,0.98262
15000,0.223409,1.11939,0.98262
15100,0.221181,1.17999,0.98262
15200,0.218974,1.12086,0.98262
15300,0.21679,1.24207,0.98262
15400,0.214628,1.11939,0.98262
15500,0.212487,1.11939,0.98262
15600,0.210367,1.1238,0.98262
15700,0.208269,1.30561,0.98262
15800,0.206191,1.1238,0.98262
15900,0.204135,1.24648,0.98262
16000,0.202098,1.12527,0.98262
16100,0.200082,1.42683,0.98262
16200,0.198087,1.36622,0.98262
16300,0.196111,1.36622,0.98262
16400,0.194154,1.54804,0.98262
16500,0.192218,1.67219,0.98262
16600,0.1903,1.42977,0.98262
16700,0.188402,1.18881,0.98262
16800,0.186523,1.43271,0.98262
16900,0.184662,1.25089,0.98262
17000,0.18282,1.12968,0.98262
17100,0.180997,1.12821,0.98262
17200,0.179191,1.12821,0.98262
17300,0.177404,1.12674,0.98262
17400,0.175634,1.24795,0.98262
17500,0.173882,1.12674,0.98262
17600,0.172148,1.31003,0.98262
17700,0.170431,1.19176,0.98262
17800,0.168731,1.13115,0.98262
17900,0.167047,1.13262,0.98262
18000,0.165381,1.19323,0.98262
18100,0.163731,1.13262,0.98262
18200,0.162098,1.37652,0.98262
18300,0.160481,1.13409,0.98262
18400,0.158881,1.31738,0.98262
18500,0.157296,1.32032,0.98262
18600,0.155727,1.44153,0.98262
18700,0.154173,1.13703,0.98262
18800,0.152635,1.13703,0.98262
