temperature,avg_cost,max_cost,min_cost
1,2.09017,2.17268,1.99086
0.995,2.21599,2.41658,2.11355
0.990025,2.03459,2.17415,1.94791
0.985075,1.43412,2.07353,1.16591
0.98015,1.33941,1.59162,1.10677
0.975249,1.73707,1.83552,1.47188
0.970373,1.53491,1.89612,1.41127
0.965521,1.66324,1.96114,1.35067
0.960693,1.85722,2.08235,1.65958
0.95589,1.35049,1.59898,1.05352
0.95111,1.07947,1.17914,0.997326
0.946355,1.1395,1.23828,0.995856
0.941623,1.05708,1.23975,0.995856
0.936915,1.02378,1.18061,0.997326
0.93223,1.08761,1.12148,0.998797
0.927569,1.31906,1.54572,1.06087
0.922931,1.60269,1.60633,1.54572
0.918316,1.60875,1.66693,1.54572
0.913725,1.15857,1.6078,1.00321
0.909156,1.042,1.12442,1.00321
0.90461,1.09316,1.12736,1.06381
0.900087,1.25724,1.61368,1.06676
0.895587,1.67082,1.73636,1.61368
0.891109,1.57515,1.61515,1.55455
0.886654,1.34727,1.55455,1.00909
0.88222,1.03455,1.0697,1.00909
0.877809,1.0142,1.19238,1.01056
0.87342,1.01567,1.07264,1.01203
0.869053,1.01203,1.01203,1.01203
0.864708,1.01806,1.07411,1.01203
0.860384,1.02562,1.19532,1.0135
0.856082,1.0135,1.0135,1.0135
0.851802,1.02684,1.07411,1.0135
0.847543,1.01723,1.07411,1.0135
0.843305,1.01583,1.01644,1.01497
0.839089,1.01644,1.01644,1.01644
0.834893,1.04796,1.25887,1.01644
0.830719,1.20432,1.38008,1.01644
0.826565,1.05281,1.25887,1.01644
0.822432,1.05281,1.19826,1.01644
0.81832,1.0178,1.01791,1.01644
0.814229,1.04216,1.19973,1.01791
0.810157,1.15648,1.32242,1.07852
0.806107,1.43514,1.56484,1.32242
0.802076,1.88726,2.04969,1.38302
0.798066,1.77696,2.04969,1.50423
0.794075,1.53575,1.62545,1.50423
0.790105,1.50566,1.62545,1.38155
0.786154,1.53167,1.62545,1.38155
0.782224,1.54787,1.98908,1.38302
0.778313,1.74189,2.04969,1.50423
0.774421,1.52899,1.7496,1.32536
0.770549,1.42247,1.50865,1.32683
0.766696,1.50042,1.57072,1.44951
0.762863,1.62406,1.69193,1.51012
0.759048,1.68102,1.81315,1.57072
0.755253,1.79618,1.87375,1.75254
0.751477,1.77176,1.87228,1.69046
0.747719,1.44724,1.75107,1.38743
0.743981,1.5683,1.75254,1.44951
0.740261,1.49193,1.57072,1.44951
0.73656,1.60102,1.69193,1.51012
0.732877,1.6689,1.81315,1.57072
0.729212,1.52271,1.63133,1.39037
0.725566,1.89462,2.42068,1.32977
0.721939,2.35159,2.42068,2.29947
0.718329,2.17423,2.42068,1.93583
0.714737,1.98507,2.05998,1.93877
0.711164,1.96525,2.00232,1.94024
0.707608,1.82656,2.00232,1.69929
0.70407,1.7805,2.30535,1.57807
0.700549,1.4508,1.63868,1.39626
0.697047,1.49323,1.69929,1.39626
0.693561,1.70171,1.75989,1.63868
0.690094,1.76968,1.82197,1.69929
0.686643,2.15652,2.36742,1.82197
0.68321,2.47331,2.55071,2.36742
0.679794,2.76377,2.9779,2.49158
0.676395,2.99625,3.10058,2.85816
0.673013,2.7624,3.10058,2.55512
0.669648,2.88725,3.2824,2.67634
0.6663,2.44361,2.85816,2.07028
0.662968,1.75876,2.07028,1.58543
0.659653,1.58936,1.64603,1.52482
0.656355,1.45046,1.52629,1.40508
0.653073,1.69382,1.77019,1.40655
0.649808,1.81625,1.95201,1.64898
0.646559,1.85867,2.13382,1.64898
0.643326,2.03073,2.13382,1.89287
0.640109,2.00641,2.13676,1.89434
0.636909,1.95207,2.01849,1.89581
0.633724,1.8694,1.95789,1.71546
0.630556,1.76516,1.83668,1.71546
0.627403,1.70334,1.71546,1.65486
0.624266,2.36031,2.62455,1.71546
0.621145,2.18292,2.38213,1.89875
0.618039,1.91344,2.08057,1.71693
0.614949,1.63149,2.02143,1.35477
0.611874,1.83962,2.08204,1.6578
0.608815,1.24325,1.90022,1.17295
0.60577,1.2259,1.35477,1.11087
0.602742,1.20299,1.3533,1.11087
0.599728,1.57902,1.77754,1.3533
0.596729,1.51962,1.6578,1.41537
0.593746,1.57916,1.59866,1.53659
0.590777,1.75541,1.90169,1.53806
0.587823,1.69927,1.90169,1.53806
0.584884,1.94982,2.02438,1.84256
0.581959,1.86922,2.14559,1.78195
0.57905,1.90624,2.14559,1.72282
0.576154,1.86463,1.96524,1.72282
0.573274,1.72403,1.84403,1.48039
0.570407,1.85274,2.02879,1.60307
0.567555,1.87121,2.02879,1.72576
0.564717,1.79618,1.90758,1.66515
0.561894,2.08368,2.27268,1.78783
0.559084,2.16021,2.27415,1.91052
0.556289,2.18082,2.39537,2.09234
0.553508,2.16506,2.33476,2.09234
0.55074,2.13943,2.51511,1.84991
0.547986,2.37367,2.63632,2.03026
0.545246,2.2372,2.33623,2.21355
0.54252,2.4452,2.57865,2.09381
0.539808,2.43522,2.45597,2.39389
0.537108,2.38541,2.4545,2.21208
0.534423,2.36238,2.57571,2.21208
0.531751,2.34783,2.51511,2.21208
0.529092,2.66662,2.81814,2.51511
0.526447,2.42177,2.87874,2.27268
0.523814,2.11511,2.33329,1.78783
0.521195,2.13098,2.45597,1.84844
0.518589,2.32293,2.39537,2.27415
0.515996,2.34229,2.45744,2.21502
0.513416,2.13259,2.27562,1.97259
0.510849,2.05259,2.21502,1.97259
0.508295,2.27524,2.45597,2.21502
0.505754,2.34567,2.45597,2.27415
0.503225,2.62567,2.81961,2.33476
0.500709,2.98809,3.18324,2.63779
0.498205,2.97597,3.12264,2.88021
0.495714,3.00651,3.30593,2.88021
0.493236,3.04653,3.30593,2.63926
0.490769,2.69017,2.76047,2.57865
0.488316,2.90625,3.18619,2.69987
0.485874,3.15103,3.3074,2.76194
0.483445,2.83103,2.88316,2.76194
0.481027,2.84437,3.06497,2.76194
0.478622,3.09406,3.3074,2.94376
0.476229,3.2177,3.368,3.06497
0.473848,2.9777,3.12558,2.94376
0.471479,2.85285,3.12558,2.51952
0.469121,2.67171,2.76341,2.5816
0.466776,2.93432,3.06644,2.82402
0.464442,2.72341,2.94523,2.46038
0.46212,2.46183,2.52246,2.27857
0.459809,2.48142,2.52246,2.34064
0.45751,2.62332,2.76635,2.52393
0.455222,2.62454,2.82696,2.52393
0.452946,2.69117,2.82843,2.52393
0.450682,2.6854,2.76783,2.58601
