iteration,temp,current_cost,best_cost
100,0.995,1.2221,1.21181
200,0.985075,0.989973,0.988503
300,0.975249,0.991444,0.988503
400,0.965521,0.995856,0.988503
500,0.95589,1.36096,0.988503
600,0.946355,1.42157,0.988503
700,0.936915,1.72607,0.988503
800,0.927569,1.85022,0.988503
900,0.918316,1.54866,0.988503
1000,0.909156,1.79256,0.988503
1100,0.900087,1.91524,0.988503
1200,0.891109,2.15914,0.988503
1300,0.88222,1.85758,0.988503
1400,0.87342,2.16208,0.988503
1500,0.864708,2.70753,0.988503
1600,0.856082,3.01203,0.988503
1700,0.847543,2.58926,0.988503
1800,0.839089,2.22562,0.988503
1900,0.830719,2.2877,0.988503
2000,0.822432,2.22709,0.988503
2100,0.814229,2.04675,0.988503
2200,0.806107,2.5316,0.988503
2300,0.798066,2.34978,0.988503
2400,0.790105,2.71341,0.988503
2500,0.782224,2.65281,0.988503
2600,0.774421,2.04822,0.988503
2700,0.766696,2.35419,0.988503
2800,0.759048,2.53454,0.988503
2900,0.751477,3.0238,0.988503
3000,0.743981,3.75107,0.988503
3100,0.73656,3.02674,0.988503
3200,0.729212,2.54189,0.988503
3300,0.721939,2.60397,0.988503
3400,0.714737,2.11912,0.988503
3500,0.707608,1.93877,0.988503
3600,0.700549,1.63721,0.988503
3700,0.693561,1.63574,0.988503
3800,0.686643,2.42509,0.988503
3900,0.679794,2.5463,0.988503
4000,0.673013,2.79167,0.988503
4100,0.6663,2.06439,0.988503
4200,0.659653,1.94465,0.988503
4300,0.653073,2.18855,0.988503
4400,0.646559,2.18855,0.988503
4500,0.640109,2.91729,0.988503
4600,0.633724,2.43244,0.988503
4700,0.627403,2.55512,0.988503
4800,0.621145,2.43391,0.988503
4900,0.614949,2.79902,0.988503
5000,0.608815,1.76872,0.988503
5100,0.602742,1.34447,0.988503
5200,0.596729,2.25357,0.988503
5300,0.590777,2.07175,0.988503
5400,0.584884,2.01114,0.988503
5500,0.57905,1.34447,0.988503
5600,0.573274,1.40655,0.988503
5700,0.567555,2.13382,0.988503
5800,0.561894,1.34742,0.988503
5900,0.556289,1.83226,0.988503
6000,0.55074,2.55954,0.988503
6100,0.545246,2.56248,0.988503
6200,0.539808,2.68369,0.988503
6300,0.534423,2.50187,0.988503
6400,0.529092,1.89434,0.988503
6500,0.523814,2.5004,0.988503
6600,0.518589,1.65192,0.988503
6700,0.513416,2.01555,0.988503
6800,0.508295,2.4398,0.988503
6900,0.503225,1.89728,0.988503
7000,0.498205,1.29122,0.988503
7100,0.493236,1.71546,0.988503
7200,0.488316,1.71546,0.988503
7300,0.483445,2.50334,0.988503
7400,0.478622,2.02143,0.988503
7500,0.473848,2.50922,0.988503
7600,0.469121,2.5107,0.988503
7700,0.464442,1.6016,0.988503
7800,0.459809,2.02732,0.988503
7900,0.455222,2.14853,0.988503
8000,0.450682,2.20619,0.988503
8100,0.446186,1.66074,0.988503
8200,0.441735,2.32888,0.988503
8300,0.437329,2.2668,0.988503
8400,0.432967,2.26974,0.988503
8500,0.428648,2.02732,0.988503
8600,0.424372,2.57277,0.988503
8700,0.420139,2.51217,0.988503
8800,0.415948,2.63485,0.988503
8900,0.411799,2.51511,0.988503
9000,0.407691,2.57718,0.988503
9100,0.403625,2.57718,0.988503
9200,0.399598,2.63779,0.988503
9300,0.395612,2.27415,0.988503
9400,0.391666,2.45597,0.988503
9500,0.387759,2.45744,0.988503
9600,0.383891,3.12411,0.988503
9700,0.380062,2.76047,0.988503
9800,0.376271,3.0029,0.988503
9900,0.372518,2.70134,0.988503
10000,0.368802,3.24679,0.988503
10100,0.365123,3.06497,0.988503
10200,0.361481,3.12558,0.988503
10300,0.357875,2.09528,0.988503
10400,0.354305,2.88316,0.988503
10500,0.350771,3.30887,0.988503
10600,0.347272,3.18913,0.988503
10700,0.343808,2.70869,0.988503
10800,0.340379,2.8299,0.988503
10900,0.336983,2.89345,0.988503
11000,0.333622,3.31769,0.988503
11100,0.330294,3.56012,0.988503
11200,0.326999,3.80254,0.988503
11300,0.323738,3.62219,0.988503
11400,0.320508,3.19942,0.988503
11500,0.317311,3.44184,0.988503
11600,0.314146,3.56159,0.988503
11700,0.311012,3.62366,0.988503
11800,0.30791,3.50392,0.988503
11900,0.304839,3.3221,0.988503
12000,0.301798,3.6266,0.988503
12100,0.298788,3.08262,0.988503
12200,0.295807,3.26444,0.988503
12300,0.292856,3.56894,0.988503
12400,0.289935,3.02496,0.988503
12500,0.287043,3.26738,0.988503
12600,0.28418,2.84314,0.988503
12700,0.281345,3.02348,0.988503
12800,0.278539,2.96435,0.988503
12900,0.27576,2.78253,0.988503
13000,0.27301,3.26738,0.988503
13100,0.270286,3.57041,0.988503
13200,0.26759,3.02348,0.988503
13300,0.264921,2.78106,0.988503
13400,0.262278,2.90227,0.988503
13500,0.259662,2.72193,0.988503
13600,0.257072,2.78253,0.988503
13700,0.254508,3.14617,0.988503
13800,0.251969,2.84314,0.988503
13900,0.249456,2.96435,0.988503
14000,0.246967,3.1447,0.988503
14100,0.244504,3.45214,0.988503
14200,0.242065,3.45361,0.988503
14300,0.23965,3.393,0.988503
14400,0.23726,3.51716,0.988503
14500,0.234893,3.2762,0.988503
14600,0.23255,3.09439,0.988503
14700,0.23023,3.21707,0.988503
14800,0.227934,2.97464,0.988503
14900,0.22566,3.03378,0.988503
15000,0.223409,2.79135,0.988503
15100,0.221181,2.97317,0.988503
15200,0.218974,3.03378,0.988503
15300,0.21679,2.42919,0.988503
15400,0.214628,2.48832,0.988503
15500,0.212487,2.2459,0.988503
15600,0.210367,2.54746,0.988503
15700,0.208269,2.24443,0.988503
15800,0.206191,2.4898,0.988503
15900,0.204135,2.18676,0.988503
16000,0.202098,2.30798,0.988503
16100,0.200082,2.42919,0.988503
16200,0.198087,2.06702,0.988503
16300,0.196111,2.00789,0.988503
16400,0.194154,2.19118,0.988503
16500,0.192218,2.49568,0.988503
16600,0.1903,2.61689,0.988503
16700,0.188402,2.13204,0.988503
16800,0.186523,2.19118,0.988503
16900,0.184662,2.00936,0.988503
17000,0.18282,1.76693,0.988503
17100,0.180997,1.95022,0.988503
17200,0.179191,2.13204,0.988503
17300,0.177404,2.19265,0.988503
17400,0.175634,2.25325,0.988503
17500,0.173882,2.31386,0.988503
17600,0.172148,2.37594,0.988503
17700,0.170431,2.19412,0.988503
17800,0.168731,2.13351,0.988503
17900,0.167047,1.89256,0.988503
18000,0.165381,2.0123,0.988503
18100,0.163731,2.01524,0.988503
18200,0.162098,2.43948,0.988503
18300,0.160481,3.04701,0.988503
18400,0.158881,2.80606,0.988503
18500,0.157296,2.68485,0.988503
18600,0.155727,2.56511,0.988503
18700,0.154173,2.20294,0.988503
18800,0.152635,2.32415,0.988503
18900,0.151113,2.26502,0.988503
19000,0.149606,1.84225,0.988503
19100,0.148113,1.78164,0.988503
19200,0.146636,1.78164,0.988503
19300,0.145173,1.72103,0.988503
19400,0.143725,2.08467,0.988503
19500,0.142291,1.90285,0.988503
19600,0.140872,1.66043,0.988503
19700,0.139467,1.84372,0.988503
19800,0.138076,1.84519,0.988503
19900,0.136698,2.33004,0.988503
20000,0.135335,2.57246,0.988503
20100,0.133985,1.66337,0.988503
20200,0.132648,1.60276,0.988503
20300,0.131325,1.36034,0.988503
20400,0.130015,1.42094,0.988503
20500,0.128718,1.36034,0.988503
20600,0.127434,1.60276,0.988503
20700,0.126163,1.29973,0.988503
20800,0.124905,1.11791,0.988503
20900,0.123659,1.17852,0.988503
21000,0.122425,1.11791,0.988503
21100,0.121204,1.11791,0.988503
21200,0.119995,1.12233,0.988503
21300,0.118798,1.12233,0.988503
21400,0.117613,1.12086,0.988503
21500,0.11644,1.18293,0.988503
21600,0.115278,1.12233,0.988503
21700,0.114128,1.12086,0.988503
21800,0.11299,1.12086,0.988503
21900,0.111863,1.23913,0.988503
22000,0.110747,1.17852,0.988503
22100,0.109642,1.18146,0.988503
22200,0.108549,1.30267,0.988503
22300,0.107466,1.18146,0.988503
22400,0.106394,1.24207,0.988503
22500,0.105333,1.36181,0.988503
22600,0.104282,1.48302,0.988503
22700,0.103242,1.48449,0.988503
22800,0.102212,1.24207,0.988503
22900,0.101192,1.18146,0.988503
23000,0.100183,1.1844,0.988503
23100,0.0991837,1.12527,0.988503
23200,0.0981943,1.18734,0.988503
23300,0.0972148,1.12674,0.988503
23400,0.0962451,1.12968,0.988503
23500,0.0952851,1.12968,0.988503
23600,0.0943346,1.3721,0.988503
23700,0.0933936,1.25089,0.988503
23800,0.092462,1.19029,0.988503
23900,0.0915397,1.13115,0.988503
24000,0.0906266,1.13115,0.988503
24100,0.0897226,1.12968,0.988503
24200,0.0888276,1.12968,0.988503
24300,0.0879416,1.3115,0.988503
24400,0.0870643,1.49332,0.988503
24500,0.0861959,1.6766,0.988503
24600,0.0853361,1.49626,0.988503
24700,0.0844848,1.73721,0.988503
24800,0.0836421,1.67807,0.988503
24900,0.0828078,1.43565,0.988503
25000,0.0819818,1.37652,0.988503
25100,0.081164,1.31885,0.988503
25200,0.0803544,1.50214,0.988503
25300,0.0795529,1.19911,0.988503
25400,0.0787593,1.25971,0.988503
25500,0.0779737,1.44594,0.988503
25600,0.0771959,1.20058,0.988503
25700,0.0764259,1.44594,0.988503
25800,0.0756635,1.56716,0.988503
25900,0.0749088,1.56716,0.988503
26000,0.0741616,1.6869,0.988503
26100,0.0734218,1.62776,0.988503
26200,0.0726894,1.44742,0.988503
26300,0.0719643,1.56863,0.988503
26400,0.0712465,1.38828,0.988503
26500,0.0705358,1.20646,0.988503
26600,0.0698322,1.26854,0.988503
26700,0.0691356,1.20793,0.988503
26800,0.068446,1.51096,0.988503
26900,0.0677633,1.20793,0.988503
27000,0.0670873,1.32767,0.988503
27100,0.0664181,1.32767,0.988503
27200,0.0657556,1.44889,0.988503
27300,0.0650997,1.50949,0.988503
27400,0.0644503,1.81399,0.988503
27500,0.0638074,1.39122,0.988503
27600,0.063171,1.57304,0.988503
27700,0.0625408,1.51243,0.988503
27800,0.061917,1.5139,0.988503
27900,0.0612994,1.5139,0.988503
28000,0.0606879,1.33356,0.988503
28100,0.0600825,1.57598,0.988503
28200,0.0594832,1.57598,0.988503
