temperature,avg_cost,max_cost,min_cost
1,1.56042,2.05147,0.98262
0.995,0.988221,1.04764,0.98262
0.990025,1.06061,1.23093,0.988503
0.985075,1.00215,1.05205,0.989973
0.98015,0.999929,1.05205,0.991444
0.975249,1.00587,1.05352,0.991444
0.970373,1.04325,1.11854,0.992914
0.965521,1.00243,1.0594,0.998797
0.960693,1.04001,1.24122,0.998797
0.95589,1.016,1.06234,0.998797
0.95111,1.13246,1.18503,1.06234
0.946355,1.14111,1.18797,1.06529
0.941623,1.12009,1.24857,1.06676
0.936915,1.18755,1.30918,1.06676
0.93223,1.18944,1.18944,1.18944
0.927569,1.12398,1.25004,1.00762
0.922931,1.25172,1.49541,1.00762
0.918316,1.01632,1.07411,1.01056
0.913725,1.08009,1.13324,1.07264
0.909156,1.22897,1.44069,1.07264
0.90461,1.29523,1.44069,1.19826
0.900087,1.40917,1.50129,1.25887
0.895587,1.29363,1.38155,1.25887
0.891109,1.30152,1.44216,1.2012
0.886654,1.28873,1.62692,1.14207
0.88222,1.49394,1.62692,1.4451
0.877809,1.3193,1.44657,1.14354
0.87342,1.31081,1.56778,1.14354
0.869053,1.72935,1.87081,1.50865
0.864708,1.81306,1.99349,1.62986
0.860384,1.69557,1.93436,1.51012
0.856082,2.01678,2.11618,1.87375
0.851802,2.11133,2.29799,2.05557
0.847543,2.26648,2.47981,2.11618
0.843305,2.01072,2.47981,1.63133
0.839089,1.74702,1.87228,1.57072
0.834893,1.76804,1.93289,1.62986
0.830719,1.72819,1.87228,1.50865
0.826565,1.25799,1.57072,1.02527
0.822432,1.35012,1.57072,1.02527
0.81832,1.6475,1.75401,1.3889
0.814229,1.90795,2.42068,1.6934
0.810157,2.27779,2.42068,2.11912
0.806107,2.08059,2.2418,1.93877
0.802076,2.17536,2.24474,2.12353
0.798066,2.43141,2.60838,2.18414
0.794075,2.18271,2.42656,2.06439
0.790105,2.06197,2.18561,1.94318
0.786154,2.05348,2.125,1.94318
0.782224,2.04263,2.125,1.64015
0.778313,1.6598,1.76283,1.58102
0.774421,1.69185,1.76283,1.57955
0.770549,1.93998,2.30976,1.57955
0.766696,2.05764,2.37037,1.88552
0.762863,2.06734,2.24915,1.88552
0.759048,1.59098,1.94612,1.33859
0.755253,2.02708,2.18708,1.64162
0.751477,1.79071,2.18708,1.33859
0.747719,1.44283,1.88405,1.03556
0.743981,1.19193,1.27799,1.03556
0.740261,1.10829,1.27799,1.03556
0.73656,1.21353,1.52188,1.03556
0.732877,1.49938,1.58396,1.28093
0.729212,1.10881,1.28093,1.0385
0.725566,1.04941,1.22032,1.0385
0.721939,1.0385,1.0385,1.0385
0.718329,1.0979,1.28093,1.0385
0.714737,1.09547,1.22032,1.0385
0.711164,1.07152,1.09911,1.0385
0.707608,1.103,1.22179,1.03997
0.70407,1.20769,1.34447,1.10058
0.700549,1.10249,1.22473,1.04144
0.697047,1.08291,1.10352,1.04291
0.693561,1.04421,1.04439,1.04291
0.690094,1.04439,1.04439,1.04439
0.686643,1.0445,1.04586,1.04439
0.68321,1.11373,1.22767,1.04586
0.679794,1.09115,1.10793,1.04586
0.676395,1.19239,1.28975,1.10793
0.673013,1.1688,1.29122,1.1094
0.669648,1.25456,1.4139,1.17001
0.6663,1.20784,1.29269,1.17148
0.662968,1.32583,1.47598,1.29269
0.659653,1.42265,1.53659,1.23356
0.656355,1.20325,1.23356,1.17295
0.653073,1.21659,1.35477,1.11234
0.649808,1.44204,1.53659,1.17295
0.646559,1.45537,1.53659,1.41537
0.643326,1.55234,1.59719,1.41537
0.640109,1.34584,1.59719,1.11381
0.636909,1.2823,1.41684,1.17442
0.633724,1.24594,1.35624,1.23503
0.630556,1.24957,1.41684,1.11381
0.627403,1.19018,1.29563,1.11381
0.624266,1.13927,1.23503,1.05321
0.621145,1.14897,1.23503,1.11381
0.618039,1.07745,1.17442,1.05321
0.614949,1.08109,1.17442,1.05321
0.611874,1.19866,1.29563,1.11381
0.608815,1.41684,1.84109,1.29563
0.60577,1.35624,1.47745,1.29563
0.602742,1.55503,1.71988,1.47745
0.599728,1.46897,1.78048,1.17442
0.596729,1.42619,1.47745,1.17442
0.593746,1.40999,1.47745,1.29563
0.590777,1.38884,1.53953,1.29563
0.587823,1.39771,1.47892,1.2971
0.584884,1.34195,1.47892,1.2971
0.581959,1.57104,1.66074,1.41832
0.57905,1.33613,1.53953,1.2971
0.576154,1.50342,1.72282,1.29857
0.573274,1.91217,2.20914,1.60307
0.570407,2.22611,2.33035,2.14853
0.567555,2.25554,2.39389,1.96818
0.564717,2.35226,2.39537,2.21355
0.561894,2.59052,2.759,2.33476
0.559084,2.44615,2.88168,1.73017
0.556289,1.79684,1.97259,1.66956
0.553508,1.5932,1.79078,1.42714
0.55074,1.37865,1.48775,1.24532
0.547986,1.37259,1.48775,1.24532
0.545246,1.6029,1.91199,1.18471
0.54252,1.21138,1.36653,1.12411
0.539808,1.4829,1.79078,1.24532
0.537108,2.24047,2.57865,1.79078
0.534423,2.39979,2.57865,2.21649
0.531751,2.27833,2.52099,1.73311
0.529092,1.76321,1.85432,1.6725
0.526447,1.63978,1.6725,1.43008
0.523814,1.4221,1.54982,1.24679
0.521195,1.38619,1.48922,1.24679
0.518589,1.44197,1.49069,1.368
0.515996,1.40099,1.49069,1.36947
0.513416,1.4422,1.6119,1.30887
0.510849,1.53069,1.6119,1.43008
0.508295,2.00099,2.39978,1.49069
0.505754,2.3016,2.46038,2.21796
0.503225,1.94056,2.46038,1.85432
0.500709,1.71155,2.03761,1.67398
0.498205,2.0238,2.2209,1.9164
0.495714,2.24487,2.28445,2.2209
0.493236,2.21172,2.28445,2.16324
0.490769,2.41074,2.64808,2.16324
0.488316,1.70652,2.22531,1.43743
0.485874,1.53822,1.74046,1.37683
0.483445,1.80955,1.86168,1.37683
0.481027,1.69451,1.98436,1.49951
0.478622,1.67648,1.80254,1.4389
0.476229,1.64618,1.74193,1.56012
0.473848,1.65493,1.6828,1.49951
0.471479,1.60037,1.7434,1.44037
0.469121,1.7325,1.98583,1.44037
0.466776,1.95068,2.04643,1.80401
0.464442,1.61977,1.86462,1.44037
0.46212,1.23674,1.44037,1.13734
0.459809,1.27674,1.86462,1.13734
0.45751,1.19898,1.38124,1.07821
0.455222,1.09154,1.13881,1.07821
0.452946,1.15578,1.26003,1.07821
0.450682,1.13518,1.26003,1.07821
0.448428,1.07862,1.07968,1.07821
0.446186,1.08149,1.13881,1.07674
0.443955,1.07821,1.07821,1.07821
0.441735,1.08427,1.13881,1.07821
0.439527,1.10245,1.19942,1.07821
0.437329,1.10609,1.19942,1.07821
0.435142,1.12184,1.26003,1.07821
0.432967,1.08962,1.26003,1.07821
0.430802,1.08577,1.14176,1.07968
0.428648,1.17812,1.38418,1.08115
0.426505,1.15266,1.20236,1.14176
0.424372,1.16384,1.20236,1.08115
0.42225,1.11714,1.20824,1.08409
0.420139,1.09673,1.26885,1.08703
0.418038,1.09067,1.14764,1.08703
0.415948,1.14666,1.14911,1.0885
0.413868,1.1782,1.33093,1.0885
0.411799,1.1879,1.39153,1.0885
0.40974,1.22062,1.39153,1.14911
0.407691,1.20244,1.27032,1.14911
0.405653,1.25578,1.39153,1.14911
0.403625,1.3903,1.45214,1.26885
0.401606,1.39026,1.63396,1.20824
0.399598,1.50827,1.75811,1.27179
0.3976,1.44512,1.51422,1.27179
0.395612,1.26816,1.27179,1.21119
0.393634,1.19422,1.3324,1.15058
0.391666,1.32997,1.45361,1.15058
0.389708,1.28876,1.393,1.27179
0.387759,1.43815,1.51275,1.393
0.385821,1.38979,1.45361,1.27032
0.383891,1.32149,1.45361,1.21119
0.381972,1.245,1.393,1.09144
0.380062,1.34357,1.39447,1.27326
0.378162,1.31084,1.39447,1.15205
0.376271,1.14235,1.33387,1.09144
0.37439,1.09144,1.09144,1.09144
0.372518,1.16393,1.45655,1.09144
0.370655,1.35331,1.51863,1.09439
0.368802,1.09444,1.09586,1.09439
0.366958,1.09586,1.09586,1.09586
0.365123,1.09586,1.09586,1.09586
0.363297,1.09707,1.15646,1.09586
0.361481,1.16616,1.21707,1.15646
0.359674,1.24737,1.39889,1.15646
0.357875,1.10676,1.15646,1.09586
0.356086,1.1007,1.15646,1.09586
0.354305,1.25828,1.45949,1.15646
0.352534,1.71321,2.00495,1.45949
0.350771,1.86911,2.00201,1.76105
0.349017,1.31393,1.33534,1.27473
0.347272,1.42938,1.70045,1.2156
