temperature,avg_cost,max_cost,min_cost
1,1.74101,2.11061,1.32861
0.995,1.38118,1.45423,1.33155
0.990025,1.5975,1.75873,1.39363
0.985075,1.7176,2.07206,1.58574
0.98015,1.61931,1.83846,1.17179
0.975249,1.51213,1.71872,1.41422
0.970373,1.59253,1.72019,1.47776
0.965521,1.76988,1.90201,1.72019
0.960693,1.7711,1.90201,1.72019
0.95589,2.08926,2.26564,1.78079
0.95111,1.80772,2.02469,1.72166
0.946355,1.56892,1.96408,1.47923
0.941623,1.49646,1.54131,1.4201
0.936915,1.64754,1.78226,1.54131
0.93223,1.79196,1.84287,1.78226
0.927569,1.87586,2.02469,1.72166
0.922931,1.9207,2.02616,1.78373
0.918316,2.00328,2.20798,1.72313
0.913725,2.01314,2.39274,1.7246
0.909156,2.27315,2.57455,2.08971
0.90461,2.2844,2.39421,2.15178
0.900087,2.16295,2.21386,2.09265
0.895587,2.35286,2.5775,2.15325
0.891109,2.22745,2.27594,2.09412
0.886654,2.25048,2.45775,2.09412
0.88222,2.02503,2.15472,1.85169
0.877809,1.89878,2.03498,1.73048
0.87342,1.9865,2.03498,1.97438
0.869053,2.17195,2.33801,1.79256
0.864708,2.30703,2.51836,1.97438
0.860384,1.85585,2.15766,1.5516
0.856082,1.79766,1.85463,1.73342
0.851802,1.94918,2.15766,1.79403
0.847543,2.06797,2.27888,1.85463
0.843305,1.74433,2.03645,1.43039
0.839089,1.80979,2.03645,1.43039
0.834893,2.05585,2.15766,1.97585
0.830719,2.15379,2.34095,1.67429
0.826565,1.41853,1.67429,1.31065
0.822432,1.44921,1.55455,1.31212
0.81832,1.6188,1.68017,1.49835
0.814229,1.57841,1.68164,1.43775
0.810157,1.75194,1.98467,1.62103
0.806107,1.80406,1.98467,1.68164
0.802076,2.0011,2.16649,1.92553
0.798066,1.74409,1.92701,1.50276
0.794075,1.45104,1.5057,1.38302
0.790105,1.4148,1.62692,1.20267
0.786154,1.24025,1.38449,1.20267
0.782224,1.13964,1.26328,1.08146
0.778313,1.278,1.4451,1.20267
0.774421,1.4408,1.50717,1.26475
0.770549,1.34128,1.44804,1.32536
0.766696,1.49774,1.75107,1.32683
0.762863,1.58743,1.69046,1.44804
0.759048,1.75985,1.81315,1.50865
0.755253,1.46527,1.81315,1.3283
0.751477,1.19254,1.44951,1.08587
0.747719,1.04345,1.14648,1.02527
0.743981,1.15981,1.26769,1.02527
0.740261,1.02837,1.08587,1.02527
0.73656,1.03765,1.20856,1.02674
0.732877,1.02674,1.02674,1.02674
0.729212,1.02674,1.02674,1.02674
0.725566,1.02674,1.02674,1.02674
0.721939,1.02674,1.02674,1.02674
0.718329,1.03159,1.08734,1.02674
0.714737,1.1128,1.14795,1.08734
0.711164,1.21705,1.26769,1.08587
0.707608,1.17557,1.3283,1.02527
0.70407,1.93315,2.17678,1.57072
0.700549,1.51981,2.11618,1.26769
0.697047,1.42042,1.51012,1.20709
0.693561,1.11618,1.26769,1.02527
0.690094,1.13799,1.26769,1.02527
0.686643,1.41181,1.6328,1.02527
0.68321,1.09219,1.14795,1.02674
0.679794,1.03815,1.08881,1.02674
0.676395,1.12881,1.14942,1.08881
0.673013,1.10948,1.2115,1.08881
0.669648,1.1521,1.2721,1.02968
0.6663,1.03089,1.09029,1.02968
0.662968,1.05392,1.09029,1.02968
0.659653,1.12422,1.2721,1.02968
0.656355,1.05622,1.2115,1.02968
0.653073,1.04457,1.09323,1.03115
0.649808,1.06292,1.15383,1.03262
0.646559,1.1708,1.33565,1.09323
0.643326,1.10535,1.15383,1.03262
0.640109,1.04329,1.09323,1.03115
0.636909,1.03209,1.03262,1.03115
0.633724,1.10171,1.33565,1.03262
0.630556,1.30475,1.33712,1.27504
0.627403,1.48015,1.64015,1.33712
0.624266,1.32461,1.64015,1.21738
0.621145,1.19193,1.21738,1.09617
0.618039,1.11193,1.27799,1.09617
0.614949,1.05708,1.15677,1.03556
0.611874,1.04794,1.09764,1.03703
0.608815,1.05521,1.09764,1.03703
0.60577,1.06249,1.09764,1.03703
0.602742,1.05279,1.21885,1.03703
0.599728,1.03703,1.03703,1.03703
0.596729,1.11644,1.52188,1.03703
