temperature,avg_cost,max_cost,min_cost
1,1.6518,2.05294,1.32861
0.995,1.41482,1.51337,1.15856
0.990025,1.22486,1.34184,1.04029
0.985075,1.29136,1.34479,1.22357
0.98015,1.24346,1.28712,1.16591
0.975249,1.55258,2.075,1.22652
0.970373,1.6872,2.07647,1.4098
0.965521,1.67499,1.77491,1.47188
0.960693,1.47794,1.53249,1.41127
0.95589,1.29301,1.41127,1.10971
0.95111,1.14149,1.2324,1.05058
0.946355,1.09676,1.293,0.989973
0.941623,1.15221,1.23681,0.991444
0.936915,1.37197,1.4201,1.23681
0.93223,1.38072,1.48217,1.23975
0.927569,1.07147,1.30183,0.998797
0.922931,1.01085,1.48365,0.998797
0.918316,1.09478,1.24563,1.00027
0.913725,1.0309,1.06529,1.00321
0.909156,1.04953,1.1865,1.00468
0.90461,1.10665,1.30771,1.06381
0.900087,1.09931,1.30771,1.00615
0.895587,1.16398,1.31065,1.06823
0.891109,1.12156,1.18944,1.06823
0.886654,1.16241,1.25004,1.06823
0.88222,1.29879,1.61515,1.0697
0.877809,1.40675,1.73636,1.1303
0.87342,1.72086,1.79844,1.61662
0.869053,1.81579,1.92259,1.67723
0.864708,1.96566,2.10588,1.86199
0.860384,1.71922,2.04528,1.49982
0.856082,1.62103,1.74225,1.43922
0.851802,1.41255,1.49982,1.318
0.847543,1.67085,2.10735,1.318
0.843305,2.04069,2.10735,1.5619
0.839089,1.44796,1.5619,1.38008
0.834893,1.37281,1.50129,1.31947
0.830719,1.36796,1.44069,1.31947
0.826565,1.92562,2.04675,1.31947
0.822432,1.58164,1.8664,1.13913
0.81832,1.10545,1.2012,1.01939
0.814229,1.02083,1.02086,1.01939
0.810157,1.03253,1.20267,1.02086
0.806107,1.11985,1.20561,1.0238
0.802076,1.08319,1.20561,1.0238
0.798066,1.22028,1.44804,1.0844
0.794075,1.11012,1.44951,1.08587
0.790105,1.41436,1.51012,1.26769
0.786154,1.23451,1.3283,1.14648
0.782224,1.21366,1.27063,1.21003
0.778313,1.34336,1.39184,1.27063
0.774421,1.29002,1.45245,1.15236
0.770549,1.14491,1.33418,1.03262
0.766696,1.25257,1.3992,1.09323
0.762863,1.23139,1.3992,1.09617
0.759048,1.10855,1.34006,1.03703
0.755253,1.20552,1.64309,1.03703
0.751477,1.70976,1.7643,1.58249
0.747719,1.46734,1.82491,1.21885
0.743981,1.21746,1.34153,1.15971
0.740261,1.36941,1.64456,1.28093
0.73656,1.46996,1.64456,1.34006
0.732877,1.17885,1.34006,1.03703
0.729212,1.04096,1.09764,1.03703
0.725566,1.13184,1.28093,1.0385
0.721939,1.22032,1.46275,1.15971
0.718329,1.13295,1.5869,1.09911
0.714737,1.18961,1.34594,1.10352
0.711164,1.28843,1.5307,1.10499
0.707608,1.1598,1.28828,1.10646
0.70407,1.30889,1.34889,1.28828
0.700549,1.20121,1.34889,1.10646
0.697047,1.81339,2.19884,1.22914
0.693561,2.13971,2.20031,2.0791
0.690094,2.21955,2.50334,2.01996
